cell_id,lat,lon,horizon_hours,forecast_aqi,severity,priority_band,dominant_source,confidence,priority_score,recommended_action,evidence
1149,28.758974,77.246154,24,59.7,Low,LOW,Traffic/Roads,0.598,44.01,Deploy traffic police,"AQI=59.7, source=Traffic/Roads (60.5%), confidence=60%"
384,28.515385,77.169231,24,82.2,Low,LOW,Traffic/Roads,0.515,44.0,Deploy traffic police,"AQI=82.2, source=Traffic/Roads (50.0%), confidence=52%"
1240,28.797436,76.8,24,106.8,Moderate,LOW,Traffic/Roads,0.258,44.0,Deploy traffic police,"AQI=106.8, source=Traffic/Roads (55.2%), confidence=26%"
852,28.669231,76.984615,48,129.2,Moderate,LOW,Traffic/Roads,0.254,43.99333333333333,Deploy traffic police,"AQI=129.2, source=Traffic/Roads (36.9%), confidence=25%"
1094,28.746154,77.015385,48,106.0,Moderate,LOW,Traffic/Roads,0.36,43.986666666666665,Deploy traffic police,"AQI=106.0, source=Traffic/Roads (45.6%), confidence=36%"
1242,28.797436,76.830769,24,106.8,Moderate,LOW,Industry,0.262,43.980000000000004,Inspect industrial units,"AQI=106.8, source=Industry (54.7%), confidence=26%"
452,28.541026,76.984615,24,112.2,Moderate,LOW,Construction/Dust,0.319,43.98,Dust suppression,"AQI=112.2, source=Construction/Dust (44.5%), confidence=32%"
1116,28.746154,77.353846,72,102.2,Moderate,LOW,Industry,0.343,43.973333333333336,Inspect industrial units,"AQI=102.2, source=Industry (50.4%), confidence=34%"
1485,28.874359,76.876923,48,87.8,Low,LOW,Traffic/Roads,0.379,43.97333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (58.8%), confidence=38%"
548,28.566667,77.230769,24,60.3,Low,LOW,Traffic/Roads,0.663,43.97,Deploy traffic police,"AQI=60.3, source=Traffic/Roads (53.3%), confidence=66%"
1239,28.784615,77.4,72,70.5,Low,LOW,Traffic/Roads,0.385,43.97,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (72.6%), confidence=38%"
1548,28.887179,77.230769,72,92.1,Low,LOW,Traffic/Roads,0.42,43.97,Deploy traffic police,"AQI=92.1, source=Traffic/Roads (51.1%), confidence=42%"
1325,28.823077,76.876923,24,106.8,Moderate,LOW,Traffic/Roads,0.277,43.96000000000001,Deploy traffic police,"AQI=106.8, source=Traffic/Roads (53.1%), confidence=28%"
1051,28.733333,76.969231,48,132.2,Moderate,LOW,Construction/Dust,0.207,43.95333333333333,Dust suppression,"AQI=132.2, source=Construction/Dust (38.9%), confidence=21%"
281,28.489744,76.815385,48,95.0,Low,LOW,Traffic/Roads,0.336,43.95333333333333,Deploy traffic police,"AQI=95.0, source=Traffic/Roads (57.0%), confidence=34%"
1326,28.823077,76.892308,48,87.8,Low,LOW,Traffic/Roads,0.39,43.95333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (57.6%), confidence=39%"
1554,28.887179,77.323077,72,70.5,Low,LOW,Traffic/Roads,0.423,43.95,Deploy traffic police,"AQI=70.5, source=Traffic/Roads (68.7%), confidence=42%"
1401,28.848718,76.815385,72,117.4,Moderate,LOW,Industry,0.202,43.94666666666667,Inspect industrial units,"AQI=117.4, source=Industry (51.7%), confidence=20%"
935,28.694872,77.030769,24,92.2,Low,LOW,Industry,0.507,43.94666666666667,Inspect industrial units,"AQI=92.2, source=Industry (42.2%), confidence=51%"
1442,28.861538,76.830769,72,117.4,Moderate,LOW,Traffic/Roads,0.204,43.94666666666667,Deploy traffic police,"AQI=117.4, source=Traffic/Roads (51.5%), confidence=20%"
963,28.707692,76.846154,48,106.0,Moderate,LOW,Traffic/Roads,0.311,43.946666666666665,Deploy traffic police,"AQI=106.0, source=Traffic/Roads (50.3%), confidence=31%"
160,28.451282,76.8,24,97.2,Low,LOW,Construction/Dust,0.312,43.94,Dust suppression,"AQI=97.2, source=Construction/Dust (57.5%), confidence=31%"
933,28.694872,77.0,24,112.8,Moderate,LOW,Traffic/Roads,0.346,43.94,Deploy traffic police,"AQI=112.8, source=Traffic/Roads (41.1%), confidence=35%"
1311,28.810256,77.276923,48,79.9,Low,LOW,Traffic/Roads,0.491,43.93666666666667,Deploy traffic police,"AQI=79.9, source=Traffic/Roads (54.0%), confidence=49%"
1454,28.861538,77.015385,24,78.3,Low,LOW,Traffic/Roads,0.454,43.93,Deploy traffic police,"AQI=78.3, source=Traffic/Roads (59.0%), confidence=45%"
272,28.476923,77.292308,72,95.5,Low,LOW,Industry,0.441,43.91666666666667,Inspect industrial units,"AQI=95.5, source=Industry (45.9%), confidence=44%"
1265,28.797436,77.184615,24,125.0,Moderate,LOW,Traffic/Roads,0.274,43.913333333333334,Deploy traffic police,"AQI=125.0, source=Traffic/Roads (38.0%), confidence=27%"
238,28.464103,77.384615,48,79.4,Low,LOW,Construction/Dust,0.439,43.91333333333333,Dust suppression,"AQI=79.4, source=Construction/Dust (59.5%), confidence=44%"
632,28.592308,77.292308,72,87.6,Low,LOW,Traffic/Roads,0.493,43.900000000000006,Deploy traffic police,"AQI=87.6, source=Traffic/Roads (47.2%), confidence=49%"
399,28.515385,77.4,24,81.0,Low,LOW,Traffic/Roads,0.389,43.900000000000006,Deploy traffic police,"AQI=81.0, source=Traffic/Roads (63.1%), confidence=39%"
1160,28.771795,76.8,72,117.4,Moderate,LOW,Industry,0.192,43.88666666666667,Inspect industrial units,"AQI=117.4, source=Industry (52.4%), confidence=19%"
1270,28.797436,77.261538,24,95.8,Low,LOW,Traffic/Roads,0.408,43.88666666666666,Deploy traffic police,"AQI=95.8, source=Traffic/Roads (48.8%), confidence=41%"
1573,28.9,77.0,24,78.1,Low,LOW,Traffic/Roads,0.421,43.876666666666665,Deploy traffic police,"AQI=78.1, source=Traffic/Roads (62.2%), confidence=42%"
1351,28.823077,77.276923,72,102.2,Moderate,LOW,Traffic/Roads,0.353,43.873333333333335,Deploy traffic police,"AQI=102.2, source=Traffic/Roads (48.9%), confidence=35%"
391,28.515385,77.276923,72,105.0,Moderate,LOW,Industry,0.396,43.86,Inspect industrial units,"AQI=105.0, source=Industry (42.2%), confidence=40%"
997,28.707692,77.369231,48,108.8,Moderate,LOW,Traffic/Roads,0.347,43.85333333333333,Deploy traffic police,"AQI=108.8, source=Traffic/Roads (43.9%), confidence=35%"
1510,28.874359,77.261538,48,86.0,Low,LOW,Traffic/Roads,0.439,43.85333333333333,Deploy traffic police,"AQI=86.0, source=Traffic/Roads (53.7%), confidence=44%"
1032,28.720513,77.292308,72,71.8,Low,LOW,Traffic/Roads,0.576,43.846666666666664,Deploy traffic police,"AQI=71.8, source=Traffic/Roads (51.8%), confidence=58%"
491,28.553846,76.969231,24,130.6,Moderate,LOW,Construction/Dust,0.192,43.846666666666664,Dust suppression,"AQI=130.6, source=Construction/Dust (41.2%), confidence=19%"
371,28.515385,76.969231,48,112.7,Moderate,LOW,Construction/Dust,0.298,43.843333333333334,Dust suppression,"AQI=112.7, source=Construction/Dust (45.5%), confidence=30%"
530,28.566667,76.953846,72,86.4,Low,LOW,Traffic/Roads,0.434,43.84,Deploy traffic police,"AQI=86.4, source=Traffic/Roads (53.8%), confidence=43%"
1260,28.797436,77.107692,48,97.2,Low,LOW,Traffic/Roads,0.428,43.839999999999996,Deploy traffic police,"AQI=97.2, source=Traffic/Roads (45.4%), confidence=43%"
1509,28.874359,77.246154,48,86.0,Low,LOW,Traffic/Roads,0.444,43.833333333333336,Deploy traffic police,"AQI=86.0, source=Traffic/Roads (53.1%), confidence=44%"
630,28.592308,77.261538,48,62.1,Low,LOW,Construction/Dust,0.691,43.83,Dust suppression,"AQI=62.1, source=Construction/Dust (48.3%), confidence=69%"
639,28.592308,77.4,48,62.2,Low,LOW,Traffic/Roads,0.537,43.82666666666667,Deploy traffic police,"AQI=62.2, source=Traffic/Roads (63.6%), confidence=54%"
1065,28.733333,77.184615,48,81.6,Low,LOW,Construction/Dust,0.588,43.82,Dust suppression,"AQI=81.6, source=Construction/Dust (42.3%), confidence=59%"
1080,28.746154,76.8,48,105.8,Moderate,LOW,Traffic/Roads,0.266,43.81333333333333,Deploy traffic police,"AQI=105.8, source=Traffic/Roads (54.3%), confidence=27%"
238,28.464103,77.384615,72,81.9,Low,LOW,Construction/Dust,0.392,43.81,Dust suppression,"AQI=81.9, source=Construction/Dust (61.6%), confidence=39%"
1164,28.771795,76.861538,72,117.4,Moderate,LOW,Traffic/Roads,0.236,43.80666666666667,Deploy traffic police,"AQI=117.4, source=Traffic/Roads (47.6%), confidence=24%"
1200,28.784615,76.8,72,117.4,Moderate,LOW,Industry,0.188,43.80666666666667,Inspect industrial units,"AQI=117.4, source=Industry (52.4%), confidence=19%"
369,28.515385,76.938462,72,122.9,Moderate,LOW,Construction/Dust,0.266,43.803333333333335,Dust suppression,"AQI=122.9, source=Construction/Dust (40.0%), confidence=27%"
453,28.541026,77.0,24,120.5,Moderate,LOW,Construction/Dust,0.274,43.803333333333335,Dust suppression,"AQI=120.5, source=Construction/Dust (41.2%), confidence=27%"
1149,28.758974,77.246154,48,57.0,Low,LOW,Traffic/Roads,0.607,43.8,Deploy traffic police,"AQI=57.0, source=Traffic/Roads (60.8%), confidence=61%"
506,28.553846,77.2,48,70.8,Low,LOW,Traffic/Roads,0.531,43.8,Deploy traffic police,"AQI=70.8, source=Traffic/Roads (56.9%), confidence=53%"
351,28.502564,77.276923,48,82.5,Low,LOW,Construction/Dust,0.538,43.790000000000006,Dust suppression,"AQI=82.5, source=Construction/Dust (46.4%), confidence=54%"
284,28.489744,76.861538,24,97.1,Low,LOW,Traffic/Roads,0.326,43.78333333333333,Deploy traffic police,"AQI=97.1, source=Traffic/Roads (55.4%), confidence=33%"
193,28.451282,77.307692,24,79.6,Low,LOW,Industry,0.539,43.766666666666666,Inspect industrial units,"AQI=79.6, source=Industry (48.6%), confidence=54%"
193,28.451282,77.307692,72,83.3,Low,LOW,Industry,0.506,43.763333333333335,Inspect industrial units,"AQI=83.3, source=Industry (48.8%), confidence=51%"
1002,28.720513,76.830769,24,106.7,Moderate,LOW,Industry,0.282,43.763333333333335,Inspect industrial units,"AQI=106.7, source=Industry (51.7%), confidence=28%"
886,28.682051,76.892308,48,72.7,Low,LOW,Traffic/Roads,0.496,43.75666666666667,Deploy traffic police,"AQI=72.7, source=Traffic/Roads (58.6%), confidence=50%"
957,28.694872,77.369231,48,108.7,Moderate,LOW,Industry,0.345,43.75666666666667,Inspect industrial units,"AQI=108.7, source=Industry (43.7%), confidence=34%"
165,28.451282,76.876923,48,95.0,Low,LOW,Traffic/Roads,0.409,43.75333333333333,Deploy traffic police,"AQI=95.0, source=Traffic/Roads (48.7%), confidence=41%"
630,28.592308,77.261538,72,68.2,Low,LOW,Construction/Dust,0.646,43.74666666666667,Dust suppression,"AQI=68.2, source=Construction/Dust (47.3%), confidence=65%"
1077,28.733333,77.369231,72,117.4,Moderate,LOW,Industry,0.283,43.74666666666667,Inspect industrial units,"AQI=117.4, source=Industry (42.6%), confidence=28%"
523,28.566667,76.846154,24,96.4,Low,LOW,Traffic/Roads,0.315,43.74666666666667,Deploy traffic police,"AQI=96.4, source=Traffic/Roads (56.9%), confidence=32%"
1189,28.771795,77.246154,24,99.6,Low,LOW,Traffic/Roads,0.397,43.74,Deploy traffic police,"AQI=99.6, source=Traffic/Roads (46.0%), confidence=40%"
1537,28.887179,77.061538,48,116.5,Moderate,LOW,Construction/Dust,0.315,43.736666666666665,Dust suppression,"AQI=116.5, source=Construction/Dust (40.1%), confidence=32%"
1327,28.823077,76.907692,72,85.4,Low,LOW,Traffic/Roads,0.406,43.733333333333334,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (56.9%), confidence=41%"
1447,28.861538,76.907692,48,87.8,Low,LOW,Traffic/Roads,0.381,43.73333333333333,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (57.4%), confidence=38%"
1244,28.797436,76.861538,72,117.4,Moderate,LOW,Traffic/Roads,0.219,43.72666666666667,Deploy traffic police,"AQI=117.4, source=Traffic/Roads (48.9%), confidence=22%"
489,28.553846,76.938462,24,84.5,Low,LOW,Traffic/Roads,0.461,43.723333333333336,Deploy traffic police,"AQI=84.5, source=Traffic/Roads (52.1%), confidence=46%"
1041,28.733333,76.815385,24,106.8,Moderate,LOW,Traffic/Roads,0.27,43.72,Deploy traffic police,"AQI=106.8, source=Traffic/Roads (52.6%), confidence=27%"
1458,28.861538,77.076923,48,118.8,Moderate,LOW,Construction/Dust,0.304,43.72,Dust suppression,"AQI=118.8, source=Construction/Dust (39.2%), confidence=30%"
1387,28.835897,77.215385,72,117.1,Moderate,LOW,Construction/Dust,0.277,43.71666666666667,Dust suppression,"AQI=117.1, source=Construction/Dust (43.3%), confidence=28%"
1259,28.797436,77.092308,72,84.7,Low,LOW,Traffic/Roads,0.497,43.71666666666667,Deploy traffic police,"AQI=84.7, source=Traffic/Roads (48.3%), confidence=50%"
479,28.541026,77.4,48,33.8,Low,LOW,Traffic/Roads,0.631,43.71333333333334,Deploy traffic police,"AQI=33.8, source=Traffic/Roads (77.3%), confidence=63%"
567,28.579487,76.907692,24,86.7,Low,LOW,Traffic/Roads,0.426,43.71,Deploy traffic police,"AQI=86.7, source=Traffic/Roads (53.7%), confidence=43%"
342,28.502564,77.138462,24,104.2,Moderate,LOW,Construction/Dust,0.383,43.70666666666666,Dust suppression,"AQI=104.2, source=Construction/Dust (43.4%), confidence=38%"
125,28.438462,76.876923,48,58.6,Low,LOW,Construction/Dust,0.623,43.70666666666666,Dust suppression,"AQI=58.6, source=Construction/Dust (57.4%), confidence=62%"
342,28.502564,77.138462,72,116.9,Moderate,LOW,Traffic/Roads,0.32,43.70333333333333,Deploy traffic police,"AQI=116.9, source=Traffic/Roads (39.1%), confidence=32%"
79,28.412821,77.4,48,79.2,Low,LOW,Traffic/Roads,0.388,43.7,Deploy traffic police,"AQI=79.2, source=Traffic/Roads (63.7%), confidence=39%"
1485,28.874359,76.876923,72,85.4,Low,LOW,Traffic/Roads,0.358,43.693333333333335,Deploy traffic police,"AQI=85.4, source=Traffic/Roads (61.5%), confidence=36%"
1361,28.835897,76.815385,48,105.8,Moderate,LOW,Industry,0.263,43.69333333333333,Inspect industrial units,"AQI=105.8, source=Industry (54.0%), confidence=26%"
390,28.515385,77.261538,24,71.1,Low,LOW,Traffic/Roads,0.555,43.690000000000005,Deploy traffic police,"AQI=71.1, source=Traffic/Roads (53.7%), confidence=56%"
708,28.617949,77.230769,48,79.5,Low,LOW,Traffic/Roads,0.539,43.69,Deploy traffic police,"AQI=79.5, source=Traffic/Roads (48.3%), confidence=54%"
1324,28.823077,76.861538,72,117.4,Moderate,LOW,Traffic/Roads,0.207,43.68666666666667,Deploy traffic police,"AQI=117.4, source=Traffic/Roads (49.9%), confidence=21%"
1420,28.848718,77.107692,48,97.2,Low,LOW,Industry,0.438,43.68,Inspect industrial units,"AQI=97.2, source=Industry (43.6%), confidence=44%"
1074,28.733333,77.323077,24,105.6,Moderate,LOW,Traffic/Roads,0.363,43.68,Deploy traffic police,"AQI=105.6, source=Traffic/Roads (44.1%), confidence=36%"
1227,28.784615,77.215385,72,123.6,Moderate,LOW,Industry,0.208,43.68,Inspect industrial units,"AQI=123.6, source=Industry (44.6%), confidence=21%"
64,28.412821,77.169231,48,102.7,Moderate,LOW,Traffic/Roads,0.351,43.67666666666667,Deploy traffic police,"AQI=102.7, source=Traffic/Roads (47.7%), confidence=35%"
1414,28.848718,77.015385,72,85.9,Low,LOW,Traffic/Roads,0.426,43.67666666666666,Deploy traffic police,"AQI=85.9, source=Traffic/Roads (54.2%), confidence=43%"
567,28.579487,76.907692,48,83.9,Low,LOW,Traffic/Roads,0.439,43.663333333333334,Deploy traffic police,"AQI=83.9, source=Traffic/Roads (54.5%), confidence=44%"
493,28.553846,77.0,48,112.7,Moderate,LOW,Traffic/Roads,0.329,43.66333333333333,Deploy traffic police,"AQI=112.7, source=Traffic/Roads (41.5%), confidence=33%"
1427,28.848718,77.215385,24,112.8,Moderate,LOW,Construction/Dust,0.247,43.660000000000004,Dust suppression,"AQI=112.8, source=Construction/Dust (49.6%), confidence=25%"
1248,28.797436,76.923077,48,87.8,Low,LOW,Industry,0.402,43.65333333333333,Inspect industrial units,"AQI=87.8, source=Industry (54.9%), confidence=40%"
481,28.553846,76.815385,72,58.6,Low,LOW,Traffic/Roads,0.445,43.64666666666667,Deploy traffic police,"AQI=58.6, source=Traffic/Roads (74.9%), confidence=44%"
363,28.515385,76.846154,24,97.1,Low,LOW,Traffic/Roads,0.323,43.64333333333333,Deploy traffic police,"AQI=97.1, source=Traffic/Roads (55.0%), confidence=32%"
146,28.438462,77.2,72,130.7,Moderate,LOW,Industry,0.237,43.64333333333333,Inspect industrial units,"AQI=130.7, source=Industry (35.6%), confidence=24%"
500,28.553846,77.107692,72,74.5,Low,LOW,Construction/Dust,0.578,43.63666666666667,Dust suppression,"AQI=74.5, source=Construction/Dust (48.3%), confidence=58%"
213,28.464103,77.0,72,82.4,Low,LOW,Traffic/Roads,0.518,43.63333333333333,Deploy traffic police,"AQI=82.4, source=Traffic/Roads (47.7%), confidence=52%"
1455,28.861538,77.030769,72,129.3,Moderate,LOW,Traffic/Roads,0.196,43.63000000000001,Deploy traffic police,"AQI=129.3, source=Traffic/Roads (40.8%), confidence=20%"
1113,28.746154,77.307692,24,71.1,Low,LOW,Traffic/Roads,0.551,43.629999999999995,Deploy traffic police,"AQI=71.1, source=Traffic/Roads (53.8%), confidence=55%"
393,28.515385,77.307692,24,93.7,Low,LOW,Traffic/Roads,0.451,43.61666666666667,Deploy traffic police,"AQI=93.7, source=Traffic/Roads (44.9%), confidence=45%"
863,28.669231,77.153846,24,68.6,Low,LOW,Traffic/Roads,0.588,43.61333333333334,Deploy traffic police,"AQI=68.6, source=Traffic/Roads (52.1%), confidence=59%"
1213,28.784615,77.0,24,122.2,Moderate,LOW,Traffic/Roads,0.27,43.60666666666667,Deploy traffic police,"AQI=122.2, source=Traffic/Roads (39.2%), confidence=27%"
1505,28.874359,77.184615,24,112.8,Moderate,LOW,Construction/Dust,0.281,43.6,Dust suppression,"AQI=112.8, source=Construction/Dust (45.9%), confidence=28%"
1029,28.720513,77.246154,72,79.2,Low,LOW,Traffic/Roads,0.515,43.6,Deploy traffic police,"AQI=79.2, source=Traffic/Roads (50.5%), confidence=52%"
1496,28.874359,77.046154,72,130.2,Moderate,LOW,Traffic/Roads,0.2,43.599999999999994,Deploy traffic police,"AQI=130.2, source=Traffic/Roads (39.5%), confidence=20%"
116,28.425641,77.353846,72,81.7,Low,LOW,Traffic/Roads,0.457,43.596666666666664,Deploy traffic police,"AQI=81.7, source=Traffic/Roads (54.2%), confidence=46%"
1203,28.784615,76.846154,48,105.8,Moderate,LOW,Industry,0.271,43.593333333333334,Inspect industrial units,"AQI=105.8, source=Industry (52.7%), confidence=27%"
1406,28.848718,76.892308,48,87.8,Low,LOW,Traffic/Roads,0.364,43.593333333333334,Deploy traffic police,"AQI=87.8, source=Traffic/Roads (58.4%), confidence=36%"
1151,28.758974,77.276923,48,45.4,Low,LOW,Traffic/Roads,0.651,43.586666666666666,Deploy traffic police,"AQI=45.4, source=Traffic/Roads (65.0%), confidence=65%"
1419,28.848718,77.092308,72,84.4,Low,LOW,Traffic/Roads,0.488,43.586666666666666,Deploy traffic police,"AQI=84.4, source=Traffic/Roads (48.8%), confidence=49%"
1264,28.797436,77.169231,72,89.2,Low,LOW,Industry,0.463,43.586666666666666,Inspect industrial units,"AQI=89.2, source=Industry (47.3%), confidence=46%"
116,28.425641,77.353846,24,78.6,Low,LOW,Traffic/Roads,0.477,43.58,Deploy traffic police,"AQI=78.6, source=Traffic/Roads (54.7%), confidence=48%"
1324,28.823077,76.861538,48,105.8,Moderate,LOW,Industry,0.264,43.57333333333333,Inspect industrial units,"AQI=105.8, source=Industry (53.3%), confidence=26%"
1223,28.784615,77.153846,48,76.9,Low,LOW,Industry,0.536,43.55666666666667,Inspect industrial units,"AQI=76.9, source=Industry (50.1%), confidence=54%"
1093,28.746154,77.0,48,117.7,Moderate,LOW,Construction/Dust,0.27,43.556666666666665,Dust suppression,"AQI=117.7, source=Construction/Dust (42.7%), confidence=27%"
461,28.541026,77.123077,24,77.7,Low,LOW,Traffic/Roads,0.541,43.550000000000004,Deploy traffic police,"AQI=77.7, source=Traffic/Roads (48.9%), confidence=54%"
302,28.489744,77.138462,24,85.6,Low,LOW,Industry,0.493,43.54666666666667,Inspect industrial units,"AQI=85.6, source=Industry (47.1%), confidence=49%"
1351,28.823077,77.276923,48,95.4,Low,LOW,Traffic/Roads,0.38,43.54,Deploy traffic police,"AQI=95.4, source=Traffic/Roads (50.2%), confidence=38%"
1094,28.746154,77.015385,72,123.0,Moderate,LOW,Traffic/Roads,0.26,43.54,Deploy traffic police,"AQI=123.0, source=Traffic/Roads (39.2%), confidence=26%"
494,28.553846,77.015385,72,118.8,Moderate,LOW,Traffic/Roads,0.301,43.54,Deploy traffic police,"AQI=118.8, source=Traffic/Roads (38.6%), confidence=30%"
997,28.707692,77.369231,72,121.8,Moderate,LOW,Traffic/Roads,0.273,43.54,Deploy traffic police,"AQI=121.8, source=Traffic/Roads (38.9%), confidence=27%"
929,28.694872,76.938462,24,82.9,Low,LOW,Industry,0.495,43.53666666666667,Inspect industrial units,"AQI=82.9, source=Industry (49.1%), confidence=50%"
1156,28.758974,77.353846,72,102.2,Moderate,LOW,Industry,0.331,43.53333333333333,Inspect industrial units,"AQI=102.2, source=Industry (49.4%), confidence=33%"
1065,28.733333,77.184615,72,80.7,Low,LOW,Traffic/Roads,0.573,43.53,Deploy traffic police,"AQI=80.7, source=Traffic/Roads (43.1%), confidence=57%"
